code,name,market,ticker
9003,相鉄ホールディングス,Prime,9003.T
9005,東急,Prime,9005.T
9006,京浜急行電鉄,Prime,9006.T
9007,小田急電鉄,Prime,9007.T
9008,京王電鉄,Prime,9008.T
9009,京成電鉄,Prime,9009.T
9010,富士急行,Prime,9010.T
9012,秩父鉄道,Standard,9012.T
9017,新潟交通,Standard,9017.T
9020,東日本旅客鉄道,Prime,9020.T
9021,西日本旅客鉄道,Prime,9021.T
9022,東海旅客鉄道,Prime,9022.T
9023,東京地下鉄,Prime,9023.T
9024,西武ホールディングス,Prime,9024.T
9025,鴻池運輸,Prime,9025.T
9028,ゼロ,Standard,9028.T
9029,ヒガシホールディングス,Standard,9029.T
9031,西日本鉄道,Prime,9031.T
9033,広島電鉄,Standard,9033.T
9034,南総通運,Standard,9034.T
9036,東部ネットワーク,Standard,9036.T
9037,ハマキョウレックス,Prime,9037.T
9039,サカイ引越センター,Prime,9039.T
9041,近鉄グループホールディングス,Prime,9041.T
9042,阪急阪神ホールディングス,Prime,9042.T
9044,ＮＡＮＫＡＩ,Prime,9044.T
9045,京阪ホールディングス,Prime,9045.T
9046,神戸電鉄,Standard,9046.T
9048,名古屋鉄道,Prime,9048.T
9049,京福電気鉄道,Standard,9049.T
9051,センコン物流,Standard,9051.T
9052,山陽電気鉄道,Prime,9052.T
9057,遠州トラック,Standard,9057.T
9059,カンダホールディングス,Standard,9059.T
9060,日本ロジテム,Standard,9060.T
9063,岡山県貨物運送,Standard,9063.T
9064,ヤマトホールディングス,Prime,9064.T
9065,山九,Prime,9065.T
9068,丸全昭和運輸,Prime,9068.T
9069,センコーグループホールディングス,Prime,9069.T
9072,ニッコンホールディングス,Prime,9072.T
9073,京極運輸商事,Standard,9073.T
9074,日本石油輸送,Standard,9074.T
9075,福山通運,Prime,9075.T
9076,セイノーホールディングス,Prime,9076.T
9081,神奈川中央交通,Prime,9081.T
9082,大和自動車交通,Standard,9082.T
9083,神姫バス,Standard,9083.T
9087,タカセ,Standard,9087.T
9090,ＡＺ－ＣＯＭ丸和ホールディングス,Prime,9090.T
9101,日本郵船,Prime,9101.T
9104,商船三井,Prime,9104.T
9107,川崎汽船,Prime,9107.T
9110,ＮＳユナイテッド海運,Prime,9110.T
9115,明海グループ,Standard,9115.T
9119,飯野海運,Prime,9119.T
9127,玉井商船,Standard,9127.T
9130,共栄タンカー,Standard,9130.T
9142,九州旅客鉄道,Prime,9142.T
9143,ＳＧホールディングス,Prime,9143.T
9145,ビーイングホールディングス,Standard,9145.T
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,Prime,9147.T
9158,シーユーシー,Growth,9158.T
9159,Ｗ　ＴＯＫＹＯ,Growth,9159.T
9160,オンザページ,Standard,9160.T
9162,ブリーチ,Growth,9162.T
9163,ナレルグループ,Growth,9163.T
9165,クオルテック,Growth,9165.T
9166,ＧＥＮＤＡ,Growth,9166.T
9168,ライズ・コンサルティング・グループ,Growth,9168.T
9171,栗林商船,Standard,9171.T
9173,東海汽船,Standard,9173.T
9193,東京汽船,Standard,9193.T
9201,日本航空,Prime,9201.T
9202,ＡＮＡホールディングス,Prime,9202.T
9204,スカイマーク,Growth,9204.T
9206,スターフライヤー,Standard,9206.T
9211,エフ・コード,Growth,9211.T
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,Growth,9212.T
9213,セイファート,Standard,9213.T
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,Growth,9214.T
9215,ＣａＳｙ,Growth,9215.T
9216,ビーウィズ,Prime,9216.T
9218,メンタルヘルステクノロジーズ,Growth,9218.T
9219,ギックス,Growth,9219.T
9220,エフビー介護サービス,Standard,9220.T
9221,フルハシＥＰＯ,Standard,9221.T
9223,ＡＳＮＯＶＡ,Growth,9223.T
9225,ブリッジコンサルティンググループ,Growth,9225.T
9227,マイクロ波化学,Growth,9227.T
9229,サンウェルズ,Prime,9229.T
9233,アジア航測,Standard,9233.T
9235,売れるネット広告社グループ,Growth,9235.T
9236,ジャパンＭ＆Ａソリューション,Growth,9236.T
9237,笑美面,Growth,9237.T
9238,バリュークリエーション,Growth,9238.T
9240,デリバリーコンサルティング,Growth,9240.T
9241,フューチャーリンクネットワーク,Growth,9241.T
9242,メディア総研,Growth,9242.T
9244,デジタリフト,Growth,9244.T
9245,リベロ,Growth,9245.T
9246,プロジェクトホールディングス,Growth,9246.T
9247,ＴＲＥホールディングス,Prime,9247.T
9248,人・夢・技術グループ,Standard,9248.T
9249,日本エコシステム,Standard,9249.T
9250,ＧＲＣＳ,Growth,9250.T
9251,ＡＢ＆Ｃｏｍｐａｎｙ,Growth,9251.T
9252,ラストワンマイル,Growth,9252.T
9253,スローガン,Growth,9253.T
9254,ラバブルマーケティンググループ,Growth,9254.T
9256,サクシード,Growth,9256.T
9258,ＣＳ－Ｃ,Growth,9258.T
9259,タカヨシホールディングス,Growth,9259.T
9262,シルバーライフ,Standard,9262.T
9264,ポエック,Standard,9264.T
9265,ヤマシタヘルスケアホールディングス,Standard,9265.T
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,Prime,9267.T
9268,オプティマスグループ,Standard,9268.T
9270,バリュエンスホールディングス,Growth,9270.T
9271,和心,Growth,9271.T
9272,ブティックス,Growth,9272.T
9273,コーア商事ホールディングス,Prime,9273.T
9274,ＫＰＰグループホールディングス,Prime,9274.T
9278,ブックオフグループホールディングス,Prime,9278.T
9279,ギフトホールディングス,Prime,9279.T
9301,三菱倉庫,Prime,9301.T
9302,三井倉庫ホールディングス,Prime,9302.T
9303,住友倉庫,Prime,9303.T
9304,澁澤倉庫,Prime,9304.T
9305,ヤマタネ,Prime,9305.T
9306,東陽倉庫,Standard,9306.T
9307,杉村倉庫,Standard,9307.T
9308,乾汽船,Standard,9308.T
9310,日本トランスシティ,Prime,9310.T
9311,アサガミ,Standard,9311.T
9312,ケイヒン,Standard,9312.T
9313,丸八倉庫,Standard,9313.T
9319,中央倉庫,Prime,9319.T
9322,川西倉庫,Standard,9322.T
9324,安田倉庫,Prime,9324.T
9325,ファイズホールディングス,Standard,9325.T
9326,関通ホールディングス,Growth,9326.T
9327,イー・ロジット,Standard,9327.T
9330,揚羽,Growth,9330.T
9331,キャスター,Growth,9331.T
9332,ＮＩＳＳＯホールディングス,Prime,9332.T
9336,大栄環境,Prime,9336.T
9337,トリドリ,Growth,9337.T
9339,コーチ・エィ,Standard,9339.T
9340,アソインターナショナル,Standard,9340.T
9341,ＧＥＮＯＶＡ,Prime,9341.T
9342,スマサポ,Growth,9342.T
9343,アイビス,Growth,9343.T
9344,アクシスコンサルティング,Growth,9344.T
9345,ビズメイツ,Growth,9345.T
9346,ココルポート,Growth,9346.T
9347,日本管財ホールディングス,Prime,9347.T
9348,ｉｓｐａｃｅ,Growth,9348.T
9351,東洋埠頭,Standard,9351.T
9353,櫻島埠頭,Standard,9353.T
9355,リンコーコーポレーション,Standard,9355.T
9360,鈴与シンワート,Standard,9360.T
9361,伏木海陸運送,Standard,9361.T
9362,兵機海運,Standard,9362.T
9363,大運,Standard,9363.T
9364,上組,Prime,9364.T
9365,トレーディア,Standard,9365.T
9366,サンリツ,Standard,9366.T
9367,大東港運,Standard,9367.T
9368,キムラユニティー,Standard,9368.T
9369,キユーソー流通システム,Standard,9369.T
9376,ユーラシア旅行社,Standard,9376.T
9380,東海運,Standard,9380.T
9381,エーアイテイー,Prime,9381.T
9385,ショーエイコーポレーション,Standard,9385.T
9401,ＴＢＳホールディングス,Prime,9401.T
9404,日本テレビホールディングス,Prime,9404.T
9405,朝日放送グループホールディングス,Prime,9405.T
9408,ＢＳＮメディアホールディングス,Standard,9408.T
9409,テレビ朝日ホールディングス,Prime,9409.T
9412,スカパーＪＳＡＴ,Prime,9412.T
9413,テレビ東京ホールディングス,Prime,9413.T
9414,日本ＢＳ放送,Standard,9414.T
9416,ビジョン,Prime,9416.T
9417,スマートバリュー,Standard,9417.T
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,Prime,9418.T
9419,ワイヤレスゲート,Standard,9419.T
9421,エヌジェイホールディングス,Standard,9421.T
9423,フォーバル・リアルストレート,Standard,9423.T
9424,日本通信,Prime,9424.T
9425,ＲｅＹｕｕ　Ｊａｐａｎ,Standard,9425.T
9428,クロップス,Standard,9428.T
9432,ＮＴＴ,Prime,9432.T
9433,ＫＤＤＩ,Prime,9433.T
9434,ソフトバンク,Prime,9434.T
9435,光通信,Prime,9435.T
9436,沖縄セルラー電話,Standard,9436.T
9438,エムティーアイ,Prime,9438.T
9439,エム・エイチ・グループ,Standard,9439.T
9441,ベルパーク,Standard,9441.T
9444,トーシンホールディングス,Standard,9444.T
9445,フォーバルテレコム,Standard,9445.T
9446,サカイホールディングス,Standard,9446.T
9449,ＧＭＯインターネットグループ,Prime,9449.T
9450,ファイバーゲート,Standard,9450.T
9466,アイドママーケティングコミュニケーション,Standard,9466.T
9467,アルファポリス,Growth,9467.T
9468,ＫＡＤＯＫＡＷＡ,Prime,9468.T
9470,学研ホールディングス,Prime,9470.T
9474,ゼンリン,Prime,9474.T
9475,昭文社ホールディングス,Standard,9475.T
9476,中央経済社ホールディングス,Standard,9476.T
9478,ＳＥホールディングス・アンド・インキュベーションズ,Standard,9478.T
9501,東京電力ホールディングス,Prime,9501.T
9502,中部電力,Prime,9502.T
9503,関西電力,Prime,9503.T
9504,中国電力,Prime,9504.T
9505,北陸電力,Prime,9505.T
9506,東北電力,Prime,9506.T
9507,四国電力,Prime,9507.T
9508,九州電力,Prime,9508.T
9509,北海道電力,Prime,9509.T
9511,沖縄電力,Prime,9511.T
9513,電源開発,Prime,9513.T
9514,エフオン,Standard,9514.T
9517,イーレックス,Prime,9517.T
9519,レノバ,Prime,9519.T
9531,東京瓦斯,Prime,9531.T
9532,大阪瓦斯,Prime,9532.T
9533,東邦瓦斯,Prime,9533.T
9534,北海道瓦斯,Prime,9534.T
9535,広島ガス,Prime,9535.T
9536,西部ガスホールディングス,Prime,9536.T
9537,北陸瓦斯,Standard,9537.T
9539,京葉瓦斯,Standard,9539.T
9543,静岡ガス,Prime,9543.T
9551,メタウォーター,Prime,9551.T
9552,クオンツ総研ホールディングス,Prime,9552.T
9553,マイクロアド,Growth,9553.T
9554,ＡＶｉＣ,Growth,9554.T
9556,ＩＮＴＬＯＯＰ,Growth,9556.T
9557,エアークローゼット,Growth,9557.T
9558,ジャパニアス,Growth,9558.T
9560,プログリット,Growth,9560.T
9561,グラッドキューブ,Growth,9561.T
9562,ビジネスコーチ,Growth,9562.T
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,Growth,9563.T
9564,ＦＣＥ,Standard,9564.T
9565,ＧＬＯＥ,Growth,9565.T
9601,松竹,Prime,9601.T
9602,東宝,Prime,9602.T
9603,エイチ・アイ・エス,Prime,9603.T
9605,東映,Prime,9605.T
9610,ウィルソン・ラーニング　ワールドワイド,Standard,9610.T
9612,ラックランド,Prime,9612.T
9616,共立メンテナンス,Prime,9616.T
9619,イチネンホールディングス,Prime,9619.T
9621,建設技術研究所,Prime,9621.T
9622,スペース,Prime,9622.T
9625,セレスポ,Standard,9625.T
9627,アインホールディングス,Prime,9627.T
9628,燦ホールディングス,Prime,9628.T
9629,ピー・シー・エー,Prime,9629.T
9632,スバル興業,Standard,9632.T
9633,東京テアトル,Standard,9633.T
9635,武蔵野興業,Standard,9635.T
9636,きんえい,Standard,9636.T
9639,三協フロンテア,Standard,9639.T
9640,セゾンテクノロジー,Standard,9640.T
9644,タナベコンサルティンググループ,Prime,9644.T
9647,協和コンサルタンツ,Standard,9647.T
9651,日本プロセス,Standard,9651.T
9656,グリーンランドリゾート,Standard,9656.T
9658,ビジネスブレイン太田昭和,Prime,9658.T
9661,歌舞伎座,Standard,9661.T
9663,ナガワ,Prime,9663.T
9672,東京都競馬,Prime,9672.T
9678,カナモト,Prime,9678.T
9679,ホウライ,Standard,9679.T
9682,ＤＴＳ,Prime,9682.T
9684,スクウェア・エニックス・ホールディングス,Prime,9684.T
9685,ＫＹＣＯＭホールディングス,Standard,9685.T
9686,東洋テック,Standard,9686.T
9687,ＫＳＫ,Standard,9687.T
9691,両毛システムズ,Standard,9691.T
9692,シーイーシー,Prime,9692.T
9697,カプコン,Prime,9697.T
9698,クレオ,Standard,9698.T
9699,ニシオホールディングス,Prime,9699.T
9701,東京會舘,Standard,9701.T
9702,アイ・エス・ビー,Prime,9702.T
9704,アゴーラ　ホスピタリティー　グループ,Standard,9704.T
9706,日本空港ビルデング,Prime,9706.T
9708,帝国ホテル,Standard,9708.T
9709,ＮＣＳ＆Ａ,Standard,9709.T
9713,ロイヤルホテル,Standard,9713.T
9715,トランス・コスモス,Prime,9715.T
9716,乃村工藝社,Prime,9716.T
9720,ホテル、ニューグランド,Standard,9720.T
9722,藤田観光,Prime,9722.T
9723,京都ホテル,Standard,9723.T
9726,ＫＮＴ－ＣＴホールディングス,Standard,9726.T
9729,トーカイ,Prime,9729.T
9731,白洋舎,Standard,9731.T
9733,ナガセ,Standard,9733.T
9735,セコム,Prime,9735.T
9739,ＮＳＷ,Prime,9739.T
9740,セントラル警備保障,Prime,9740.T
9742,アイネス,Prime,9742.T
9743,丹青社,Prime,9743.T
9744,メイテックグループホールディングス,Prime,9744.T
9746,ＴＫＣ,Prime,9746.T
9753,アイエックス・ナレッジ,Standard,9753.T
9755,応用地質,Prime,9755.T
9757,船井総研ホールディングス,Prime,9757.T
9759,ＮＳＤ,Prime,9759.T
9760,進学会ホールディングス,Standard,9760.T
9761,東海リース,Standard,9761.T
9763,丸建リース,Standard,9763.T
9765,オオバ,Prime,9765.T
9766,コナミグループ,Prime,9766.T
9767,日建工学,Standard,9767.T
9768,いであ,Standard,9768.T
9769,学究社,Prime,9769.T
9778,昴,Standard,9778.T
9780,ハリマビステム,Standard,9780.T
9782,ディーエムエス,Standard,9782.T
9788,ナック,Prime,9788.T
9790,福井コンピュータホールディングス,Prime,9790.T
9791,ビケンテクノ,Standard,9791.T
9793,ダイセキ,Prime,9793.T
9795,ステップ,Prime,9795.T
9799,旭情報サービス,Standard,9799.T
9812,テーオーホールディングス,Standard,9812.T
9816,ストライダーズ,Standard,9816.T
9818,大丸エナウィン,Standard,9818.T
9820,エムティジェネックス,Standard,9820.T
9823,マミーマートホールディングス,Standard,9823.T
9824,泉州電業,Prime,9824.T
9827,リリカラ,Standard,9827.T
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,Standard,9828.T
9830,トラスコ中山,Prime,9830.T
9831,ヤマダホールディングス,Prime,9831.T
9832,オートバックスセブン,Prime,9832.T
9835,ジュンテンドー,Standard,9835.T
9837,モリト,Prime,9837.T
9842,アークランズ,Prime,9842.T
9843,ニトリホールディングス,Prime,9843.T
9845,パーカーコーポレーション,Standard,9845.T
9846,天満屋ストア,Standard,9846.T
9849,共同紙販ホールディングス,Standard,9849.T
9850,グルメ杵屋,Prime,9850.T
9853,銀座ルノアール,Standard,9853.T
9854,愛眼,Standard,9854.T
9856,ケーユーホールディングス,Standard,9856.T
9857,英和,Standard,9857.T
9861,吉野家ホールディングス,Prime,9861.T
9867,ソレキア,Standard,9867.T
9869,加藤産業,Prime,9869.T
9872,北恵,Standard,9872.T
9876,コックス,Standard,9876.T
9878,セキド,Standard,9878.T
9880,イノテック,Prime,9880.T
9882,イエローハット,Prime,9882.T
9885,シャルレ,Standard,9885.T
9887,松屋フーズホールディングス,Prime,9887.T
9888,ＵＥＸ,Standard,9888.T
9889,ＪＢＣＣホールディングス,Prime,9889.T
9890,マキヤ,Standard,9890.T
9895,コンセック,Standard,9895.T
9896,ＪＫホールディングス,Standard,9896.T
9900,サガミホールディングス,Prime,9900.T
9902,日伝,Prime,9902.T
9903,カンセキ,Standard,9903.T
9904,ベリテ,Standard,9904.T
9906,藤井産業,Standard,9906.T
9908,日本電計,Standard,9908.T
9913,日邦産業,Standard,9913.T
9914,植松商会,Standard,9914.T
9928,ミロク情報サービス,Prime,9928.T
9929,平和紙業,Standard,9929.T
9930,北沢産業,Standard,9930.T
9932,杉本商事,Prime,9932.T
9934,因幡電機産業,Prime,9934.T
9936,王将フードサービス,Prime,9936.T
9941,太洋物産,Standard,9941.T
9946,ミニストップ,Prime,9946.T
9948,アークス,Prime,9948.T
9950,ハチバン,Standard,9950.T
9955,ヨンキュウ,Standard,9955.T
9956,バローホールディングス,Prime,9956.T
9959,アシードホールディングス,Standard,9959.T
9960,東テク,Prime,9960.T
9962,ミスミグループ本社,Prime,9962.T
9969,ショクブン,Standard,9969.T
9972,アルテック,Standard,9972.T
9973,ＫＯＺＯホールディングス,Standard,9973.T
9974,ベルク,Prime,9974.T
9976,セキチュー,Standard,9976.T
9978,文教堂グループホールディングス,Standard,9978.T
9979,大庄,Standard,9979.T
9980,ＭＲＫホールディングス,Standard,9980.T
9982,タキヒヨー,Standard,9982.T
9983,ファーストリテイリング,Prime,9983.T
9984,ソフトバンクグループ,Prime,9984.T
9986,蔵王産業,Standard,9986.T
9987,スズケン,Prime,9987.T
9989,サンドラッグ,Prime,9989.T
9990,サックスバー　ホールディングス,Prime,9990.T
9991,ジェコス,Prime,9991.T
9993,ヤマザワ,Standard,9993.T
9994,やまや,Standard,9994.T
9996,サトー商会,Standard,9996.T
9997,ベルーナ,Prime,9997.T
